beta,connection_ub,throughput_ub,obj_ub,connection_lb,throughput_lb,obj_lb
0.0,1360.0,250150.0,1360.0,1225.0,224425.0,1225.0
0.005,1354.0,259675.0,2652.375,1200.0,226275.0,2331.375
0.01,1344.0,261175.0,3955.75,1201.0,229800.0,3499.0
0.015,1331.0,262800.0,5273.0,1193.0,229275.0,4632.125
0.02,1336.0,263050.0,6597.0,1186.0,230200.0,5790.0
0.025,1312.0,263950.0,7910.75,1173.0,227075.0,6849.875
0.03,1311.0,263725.0,9222.75,1173.0,226700.0,7974.0
0.035,1321.0,263275.0,10535.625,1181.0,228300.0,9171.5
0.04,1166.0,267025.0,11847.0,1125.0,232375.0,10420.0
0.045,653.0,280800.0,13289.0,876.0,250325.0,12140.625
0.05,665.0,279950.0,14662.5,883.0,247925.0,13279.25
0.055,662.0,280925.0,16112.875,884.0,249425.0,14602.375
0.06,706.0,279800.0,17494.0,897.0,246550.0,15690.0
0.065,662.0,280525.0,18896.125,900.0,246750.0,16938.75
0.07,648.0,280575.0,20288.25,887.0,246925.0,18171.75
0.075,675.0,280375.0,21703.125,905.0,245875.0,19345.625
0.08,659.0,281300.0,23163.0,902.0,247700.0,20718.0
0.085,647.0,281250.0,24553.25,859.0,249925.0,22102.625
0.09,654.0,280950.0,25939.5,886.0,246650.0,23084.5
0.095,655.0,281000.0,27350.0,834.0,251475.0,24724.125
0.1,652.0,281075.0,28759.5,864.0,248050.0,25669.0
0.15,634.0,281300.0,42829.0,835.0,249700.0,38290.0
0.2,636.0,281800.0,56996.0,861.0,254075.0,51676.0
0.25,656.0,280975.0,70899.75,860.0,251350.0,63697.5
0.3,643.0,281675.0,85145.5,860.0,251850.0,76415.0
0.35,633.0,281050.0,99000.5,852.0,251300.0,88807.0
0.4,634.0,281675.0,113304.0,852.0,250700.0,101132.0
0.45,634.0,281850.0,127466.5,863.0,251450.0,114015.5
0.5,629.0,281850.0,141554.0,846.0,249175.0,125433.5
0.55,654.0,281100.0,155259.0,888.0,248100.0,137343.0
0.6,645.0,281325.0,169440.0,872.0,249100.0,150332.0
0.65,661.0,281075.0,183359.75,846.0,249925.0,163297.25
0.7,632.0,281850.0,197927.0,858.0,249375.0,175420.5
0.75,640.0,281600.0,211840.0,851.0,250650.0,188838.5
0.8,638.0,282000.0,226238.0,862.0,249650.0,200582.0
0.85,646.0,281475.0,239899.75,851.0,249375.0,212819.75
0.9,658.0,281075.0,253625.5,880.0,249375.0,225317.5
0.95,639.0,281675.0,268230.25,860.0,249150.0,237552.5
1.0,641.0,281600.0,282241.0,865.0,247950.0,248815.0
10.0,636.0,281550.0,2816136.0,852.0,248725.0,2488102.0
20.0,645.0,281325.0,5627145.0,851.0,248925.0,4979351.0
30.0,637.0,281825.0,8455387.0,871.0,248650.0,7460371.0
40.0,647.0,281200.0,11248647.0,879.0,249375.0,9975879.0
50.0,637.0,281750.0,14088137.0,856.0,248800.0,12440856.0
60.0,635.0,281375.0,16883135.0,860.0,251875.0,15113360.0
70.0,630.0,281650.0,19716130.0,858.0,250225.0,17516608.0
80.0,641.0,281600.0,22528641.0,856.0,251125.0,20090856.0
90.0,641.0,281375.0,25324391.0,869.0,249725.0,22476119.0
100.0,636.0,282050.0,28205636.0,863.0,249225.0,24923363.0
